codigo_reserva,correo_empleado,numero_viaje,lugar_origen,lugar_llegada,capacidad,tiempo_estimado,precio_asiento,empresa,escalas,clase
578973,JosOolucero@viajes.cl,43085,orihuela#,Gerona,74,2749,219000,Ryanair,"{""Molina de Segura""}","Clase ejecutiva"
579002,mariano1289@viajes.cl,66295,Sabadell,Orense,45,249,76000,"Ethiopian Airlines",{},"Clase económica"
579008,jogOepe@viajes.cl,52485,Orense,Alcorcón,23,2392,266000,Vueling,"{Lugo,Sabadell}","Primera clase"
579025,Mateopelayo@viajes.cl,78358,Torrevieja,Bilbao,21,211,110000,Iberia,{},"Clase económica"
579029,alberto7497@viajes.cl,34990,Salamanca,Sagunto,76,1916,166000,Iberia,"{""Cerdañola del Vallés""}",x
579033,ramiro7200@viajes.cl,86285,Sagunto,"Cerdañola del Vallés",18,1030,97000,KLM,{Toledo},"Clase económica"
579053,agcato@viajes.cl,30756,"Chiclana de la Frontera","San Cristróbal de la Laguna",7,3180,238000,"American Airlines","{Almería,Majadahonda,Bilbao}","Primera clase"
579054,alfonso8745@viajes.cl,91003,"San Cristróbal de la Laguna",Gerona,72,268,169000,"Frontier Airlines",{},"Clase económica"
579055,alsaal@viajes.cl,36821,gerona#,MéRIDA!!!,93,3538,165000,"Wizz Air","{Palencia,""Palma de Mallorca"",""Torrejón de Ardoz"",""Ciudad Real""}","Primera clase"
579098,marcela9572@viajes.cl,76642,Sabadell,Gecho,7,2206,182000,"Wizz Air","{""Las Palmas de Gran Canaria""}","Clase ejecutiva"
579099,Sra.negrOIn@viajes.cl,26493,Gecho,Lorca,13,4052,230000,"Turkish Airlines","{""Castellón de la Plana"",""Palma de Mallorca"",Zamora,Móstoles,Badajoz}","Primera clase"
579100,godOema@viajes.cl,28007,Sagunto,Elche,85,397,177000,Iberia,{},"Clase ejecutiva"
579103,Rosaliabaeza@viajes.cl,98215,"Molina de Segura",Calahorra,73,3348,232000,Aeroméxico,"{Alcorcón,Ferrol}","Clase ejecutiva"
579107,marilu8879@viajes.cl,97825,Viladecans,"Castellón de la Plana",59,2653,192000,"Ethiopian Airlines",{},"Clase ejecutiva"
579113,alruca@viajes.cl,33651,Pamplona,Pamplona,95,2133,67000,Aeroméxico,"{""Talavera de la Reina""}","Clase ejecutiva"
579150,Alfonsotrujillo@viajes.cl,11307,León,Ponferrada,41,2901,233000,"Frontier Airlines","{""Chiclana de la Frontera""}","Primera clase"
579152,arsana@viajes.cl,87010,Ponferrada,Móstoles,4,1468,119000,"Southwest Airlines",{Palencia},"Clase económica"
579201,leorbr@viajes.ceele,55212,Inca,"San Sebastián",2,4025,461000,Lufthansa,"{""Santa Lucía de Tirajana"",Murcia}","Primera clase"
579202,elpees@viajes.cl,1127,"San Sebastián",Cádiz,57,3295,251000,"American Airlines","{Leganés,""Sanlúcar de Barrameda"",""El Prat de LLobregat""}","Primera clase"
579210,raOUl428@viajes.cl,15248,Cádiz,Burgos,45,2028,177000,"Singapore Airlines","{Fuenlabrada,""El Puerto de Santa María""}","Clase económica"
579215,Sta.negrete@viajes.cl,93692,Bilbao,Ferrol,75,1796,115000,"All Nippon Airways (ANA)",{Avilés},"Clase ejecutiva"
579216,sr.7950@viajes.ceele,69265,Ferrol,"CHICLANA DE LA FRONTERA!!!",50,2301,92000,Ryanair,"{""La Línea de la Concepción"",""Ciudad Real""}","Clase ejecutiva"
579222,tidees@viajes.cl,14453,Mataró,"San Sebastián",25,1228,111000,"Alaska Airlines","{""Santa Coloma de Gramanet""}","Clase económica"
579228,federico8633@viajes.cl,32544,"San Sebastián",Toledo,8,3097,218000,"Air New Zealand",{Huelva},"Clase ejecutiva"
579256,marta9699@viajes.cl,56811,cáceres#,Cuenta,11,1010,68000,"Etihad Airways",{Cartagena},"Clase económica"
579282,bernardo1252@viajes.cl,89452,mérida#,"Santa Lucía de Tirajana",60,3213,343000,EasyJet,"{Alcobendas,Cuenta,Marbella,Arrecife}","Clase ejecutiva"
579302,rosario4305@viajes.cl,1984,Baracaldo,Estepona,63,4297,170000,"Spirit Airlines","{Sagunto,Vigo,""Santiago de Compostela""}","Primera clase"
579327,marOAa1354@viajes.ceele,37351,Fuengirola,Rivas-Vaciamadrid,95,1240,79000,"Frontier Airlines",{},"Clase económica"
579334,fernando4681@viajes.cl,27775,"Torrejón de Ardoz",Cáceres,5,1717,161000,"Southwest Airlines","{""Santiago de Compostela"",Motril}","Clase económica"
579342,sr.7342@viajes.cl,93911,Cáceres,Vitoria,25,2563,105000,"British Airways",{},"Primera clase"
579343,ravian@viajes.cl,87908,Vitoria,"Ciudad Real",63,2266,285000,"Ethiopian Airlines",{Ferrol},"Clase ejecutiva"
579410,diego9697@viajes.cl,90344,Elda,Guadalajara,31,1106,66000,"Delta Air Lines",{},"Clase económica"
579422,Juanzapata@viajes.cl,70273,"Santa Lucía de Tirajana",Calahorra,65,1828,87000,"Alaska Airlines",{},"Clase económica"
579437,sr.7273@viajes.cl,39275,Rivas-Vaciamadrid,Granollers,82,2006,178000,Avianca,"{""Jerez de la Frontera"",""Alcalá de Henares""}","Clase ejecutiva"
579438,tegrro@viajes.cl,67270,granollers#,Estepona,81,3300,269000,"Frontier Airlines","{Cáceres,""La Coruña"",Rubí}","Primera clase"
579447,dosevi@viajes.cl,21930,Granada,Benalmádena,64,617,103000,"Spirit Airlines",{},"Clase ejecutiva"
579448,bevave@viajes.cl,60021,Benalmádena,Avilés,53,2589,192000,"Wizz Air","{""Pozuelo de Alarcón"",Jaén,Ponferrada}","Primera clase"
579451,Emiliomontez@viajes.cl,22491,jaén#,Lérida,89,2582,125000,"United Airlines",{Parla},"Primera clase"
579453,srmimava@viajes.cl,1177,Lérida,"SAN SEBASTíAN DE LOS REYES!!!",10,3126,394000,"Ethiopian Airlines","{Córdoba,Algeciras}","Primera clase"
579454,suacpOo@viajes.cl,73847,"san sebastían de los reyes#",Lérida,45,3656,452000,Vueling,"{Puertollano,Cartagena,Puertollano,Gecho}","Primera clase"
579455,Sra.palacios@viajes.cl,78588,"El Ejido","El Prat de LLobregat",10,2147,175000,Aeroméxico,{},"Clase ejecutiva"
579457,natalia6194@viajes.cl,92883,Sabadell,Mijas,88,1887,109000,"Ethiopian Airlines","{Madrid,""El Prat de LLobregat""}","Clase económica"
579493,femual@viajes.ceele,64383,León,Reus,39,1644,139000,Lufthansa,"{""Santa Lucía de Tirajana""}","Clase ejecutiva"
579498,grhera@viajes.cl,50222,Reus,Cáceres,39,1834,69000,"Air Canada","{""Hospitalet de LLobregat"",""Las Palmas de Gran Canaria""}","Clase ejecutiva"
579507,RubOondOevila@viajes.cl,47090,Lugo,Parla,74,1367,147000,"Air New Zealand",{},"Clase económica"
579508,MiguelmunguOAa@viajes.cl,7262,Parla,Lorca,31,3785,396000,"British Airways","{Segovia,León,""San Cristróbal de la Laguna"",""El Prat de LLobregat""}","Primera clase"
579532,perime@viajes.ceele,37691,Torrevieja,x,81,x,119000,x,{Lérida},"Clase ejecutiva"
579602,rimupe@viajes.cl,2682,"Cornellá de Llobregat",Torremolinos,72,592,65000,"Delta Air Lines",{},"Clase económica"
579603,lurevi@viajes.cl,8084,Torremolinos,Mataró,4,2272,126000,"American Airlines","{""La Coruña"",""Alcalá de Henares""}","Primera clase"
579604,gualor@viajes.cl,28918,Mataró,ORIHUELA!!!,39,3792,298000,"Wizz Air","{Lorca,""Cornellá de Llobregat""}","Primera clase"
579611,agustOAn4619@viajes.cl,59685,Alcoy,"La Línea de la Concepción",65,475,66000,"Japan Airlines",{},"Clase económica"
579612,gugugi@viajes.cl,76758,"La Línea de la Concepción","Dos Hermanas",10,896,120000,"Frontier Airlines",{},"Clase económica"
579636,MarOAaesquivel@viajes.cl,12527,"Mollet del Vallés",Fuengirola,63,3579,118000,Iberia,"{""Dos Hermanas""}","Clase ejecutiva"
579644,IsabelachOevez@viajes.cl,72272,Fuengirola,GUADALAJARA!!!,53,231,153000,"Japan Airlines",{},"Clase económica"
579653,mahuco@viajes.cl,63332,Móstoles,Granollers,66,515,109000,"Alaska Airlines",{},"Clase ejecutiva"
579654,irene6155@viajes.cl,32161,Granollers,PONTEVEDRA!!!,96,1148,85000,"Spirit Airlines",{},"Clase económica"
579687,claudia5131@viajes.cl,74602,"San Sebastián","SAN SEBASTIáN!!!",43,2965,305000,"Turkish Airlines","{Gijón,Málaga,Majadahonda}","Primera clase"
579693,Sta.naranjo@viajes.cl,41667,"Alcalá de Henares",Gijón,70,2403,263000,Lufthansa,{},"Primera clase"
579694,sta.391@viajes.cl,28882,Gijón,"Santiago de Compostela",64,1986,168000,"Alaska Airlines","{""Hospitalet de LLobregat"",Puertollano}","Clase económica"
579695,sarome@viajes.cl,23081,"Santiago de Compostela",Fuenlabrada,93,2073,105000,JetBlue,"{Irún,León}","Clase ejecutiva"
579706,vibuvOo@viajes.ceele,55622,Gijón,Torrevieja,19,2019,71000,Iberia,{Alcoy},"Clase económica"
579707,carmen9375@viajes.cl,65990,Estepona,Alicante,2,1357,66000,"Southwest Airlines",{},"Clase económica"
579715,frriba@viajes.cl,21142,Alicante,Ferrol,14,2972,104000,"All Nippon Airways (ANA)","{""Las Palmas de Gran Canaria"",Logroño,Alcoy,Córdoba}","Primera clase"
579746,elisa8654@viajes.cl,86997,Fuengirola,"San Cristróbal de la Laguna",67,4046,497000,Emirates,"{Linares,Zamora,Parla}","Primera clase"
579751,alejandro9789@viajes.ceele,94688,"San Cristróbal de la Laguna",Lugo,52,1127,113000,"Frontier Airlines",{Avilés},"Clase económica"
579752,crgume@viajes.cl,98660,Lugo,ALCOY!!!,38,2136,188000,WestJet,{Tarragona},"Clase económica"
579766,Estercarmona@viajes.cl,19275,Palencia,Algeciras,1,2956,291000,"Wizz Air","{""La Coruña""}","Clase ejecutiva"
579772,Sra.palacios@viajes.cl,47319,Algeciras,Ponferrada,72,2321,129000,"Wizz Air","{""El Prat de LLobregat""}","Primera clase"
579886,aravri@viajes.cl,46653,Motril,MARBELLA!!!,43,514,187000,Vueling,{},"Clase ejecutiva"
579887,marOAa1354@viajes.cl,53823,Marbella,Cáceres,48,1998,69000,"Spirit Airlines","{León,Cádiz}","Clase ejecutiva"
579892,Micaelamedrano@viajes.cl,95517,Cáceres,Elche,36,352,49000,"All Nippon Airways (ANA)",{},"Clase ejecutiva"
579931,marOAa7069@viajes.cl,43593,torrevieja#,"Ciudad Real",93,x,179000,"Southwest Airlines",x,"Primera clase"
579932,sta.4460@viajes.cl,41887,"Ciudad Real",Huelva,77,2170,193000,EasyJet,{},"Primera clase"
579963,Miguelfranco@viajes.cl,4254,León,PONTEVEDRA!!!,26,2286,115000,"British Airways",{Torremolinos},"Clase ejecutiva"
579964,Danielcarrero@viajes.cl,69315,Pontevedra,Ceuta,3,3255,153000,"Spirit Airlines","{Málaga,Lugo,""Talavera de la Reina"",Orense}","Clase ejecutiva"
579966,concepciOIn9687@viajes.cl,24148,Ceuta,Alcobendas,55,911,142000,Ryanair,{},"Clase económica"
580045,anlurade@viajes.cl,82585,"Ciudad Real",Manresa,99,2301,188000,"Japan Airlines",{León},"Clase ejecutiva"
580046,marOAa9219@viajes.cl,49176,Manresa,"LA CORUñA!!!",44,1551,70000,"United Airlines",{},"Clase ejecutiva"
580087,Sta.ramos@viajes.cl,33756,"Ciudad Real",Mataró,85,3482,347000,"British Airways","{Badalona,Almería,""Mollet del Vallés""}","Clase ejecutiva"
580127,isallo@viajes.cl,75342,Alcorcón,"Hospitalet de LLobregat",87,1252,49000,Iberia,{},"Clase económica"
580128,srloecal@viajes.cl,3658,"Hospitalet de LLobregat","Alcalá de Henares",99,1632,148000,Aeroméxico,{Granollers},"Clase ejecutiva"
580129,godOema@viajes.cl,5622,"Alcalá de Henares",Leganés,31,325,16000,Vueling,{},"Clase ejecutiva"
580146,roberto7144@viajes.cl,75810,Torrelavega,Sabadell,70,245,34000,Vueling,{},"Clase ejecutiva"
580153,vOAroma@viajes.cl,63125,Almería,Zaragoza,83,1271,37000,"Air France",{},"Clase económica"
580167,elolti@viajes.ceele,99337,Bilbao,Getafe,36,4201,314000,"Air Canada","{""Palma de Mallorca"",Torremolinos,Sabadell}","Primera clase"
580171,marco1971@viajes.cl,81935,Leganés,"El Puerto de Santa María",72,459,199000,"Singapore Airlines",{},"Clase ejecutiva"
580172,rebeca3851@viajes.cl,66544,"El Puerto de Santa María",Mérida,10,3792,260000,"LATAM Airlines","{Puertollano,Algeciras,""La Línea de la Concepción"",Gerona}","Primera clase"
580176,Dianacuriel@viajes.cl,37715,Mérida,Tarragona,93,626,75000,Lufthansa,{},"Clase ejecutiva"
580183,macafo@viajes.cl,3623,"cornellá de llobregat#",Majadahonda,26,3409,235000,"Wizz Air",{Mérida},"Primera clase"
580205,Jaimebanda@viajes.ceele,72618,Getafe,Rubí,6,3290,229000,WestJet,"{""Talavera de la Reina"",Gijón,Benalmádena}","Clase ejecutiva"
580208,BenitovillagOImez@viajes.cl,52207,Rubí,Valencia,11,1045,55000,Iberia,{},"Clase económica"
580216,srcOobesa@viajes.cl,8124,Leganés,Cuenta,32,1613,106000,"Qatar Airways",{},"Clase ejecutiva"
580217,rosario6891@viajes.cl,71547,Cuenta,Huelva,36,1312,141000,Vueling,{Mijas},"Clase económica"
580377,cecilia7335@viajes.cl,95001,Linares,Puertollano,40,1628,99000,"LATAM Airlines",{},"Clase ejecutiva"
580378,srguzaze@viajes.cl,12267,Puertollano,VALLADOLID!!!,37,3676,273000,WestJet,"{Toledo,Gerona}","Primera clase"
580389,sr.7950@viajes.cl,33192,Badalona,Mijas,24,4317,218000,EasyJet,"{Lugo,Ponferrada,Irún,""Palma de Mallorca"",""San Cristróbal de la Laguna""}","Primera clase"
580393,sta.8136@viajes.cl,69940,Benidorm,"Hospitalet de LLobregat",58,698,148000,"Spirit Airlines",{},"Clase ejecutiva"
580407,Diegoborrego@viajes.cl,57553,"El Prat de LLobregat","Hospitalet de LLobregat",17,2744,137000,"Ethiopian Airlines","{Granada,Gijón,""El Prat de LLobregat""}","Clase ejecutiva"
580415,Sta.vOolez@viajes.cl,3636,Marbella,"Chiclana de la Frontera",46,3368,389000,WestJet,"{Sevilla,""El Puerto de Santa María""}","Primera clase"
580416,DOoborahenrOAquez@viajes.cl,55679,"Chiclana de la Frontera",Motril,59,2913,247000,"Japan Airlines",{Telde},"Primera clase"
580423,emsogu@viajes.cl,81391,Baracaldo,Córdoba,32,2222,165000,"Turkish Airlines",{},"Primera clase"
580429,arsana@viajes.cl,16473,Córdoba,Sevilla,99,169,145000,Vueling,{},"Clase económica"
580451,andrea7429@viajes.ceele,24741,Parla,Zamora,64,2078,147000,"Qatar Airways",{},"Clase económica"
580452,dosech@viajes.cl,81602,Zamora,"Hospitalet de LLobregat",70,1237,98000,"Air Canada",{},"Clase económica"
580456,ramona7539@viajes.cl,18935,"Hospitalet de LLobregat",Cartagena,51,3970,452000,"Wizz Air","{Fuenlabrada,Estepona,""Mollet del Vallés"",Gijón}","Primera clase"
580490,alfredo5877@viajes.cl,80276,Madrid,Granada,11,4179,233000,Ryanair,"{Gandía,""Pozuelo de Alarcón"",Viladecans}","Primera clase"
580497,paququ@viajes.cl,97248,Granada,Valdemoro,13,2501,200000,EasyJet,"{""Torrejón de Ardoz""}","Primera clase"
580504,Sra.vOezquez@viajes.cl,88814,"Roquetas de Mar",Tarrasa,91,481,149000,"Southwest Airlines",{},"Clase económica"
580512,stcrcabu@viajes.cl,46599,"Palma de Mallorca",Algeciras,33,3429,337000,"Qatar Airways",{Tarrasa},"Clase ejecutiva"
580538,cristina1370@viajes.cl,70368,"Roquetas de Mar",Fuenlabrada,8,945,146000,"Air France",{},"Clase económica"
580546,srjupiga@viajes.cl,11187,Fuenlabrada,Alicante,1,1123,76000,Iberia,{Tarragona},"Clase económica"
580580,pamoca@viajes.cl,64690,Zamora,Zaragoza,11,2645,278000,"Air France","{""Pozuelo de Alarcón""}","Primera clase"
580601,mateo5287@viajes.cl,7185,benidorm#,Granada,27,3055,380000,Qantas,"{Arrecife,""El Prat de LLobregat""}","Primera clase"
580603,sr.7869@viajes.cl,25957,Logroño,Vigo,17,276,200000,"Etihad Airways",{},"Clase ejecutiva"
580644,alicia3564@viajes.cl,13913,Granollers,Alicante,77,870,63000,Avianca,{Marbella},"Clase económica"
580668,agustOAn6873@viajes.cl,81627,Puertollano,Pamplona,43,3408,170000,KLM,"{Avilés,Coslada}","Clase ejecutiva"
580677,joemleol@viajes.cl,90339,zamora#,Sabadell,33,2036,182000,"Japan Airlines",{Sagunto},"Clase económica"
580720,Sr.puente@viajes.cl,32438,elche#,"SAN CRISTRóBAL DE LA LAGUNA!!!",38,1958,139000,"Japan Airlines",{Fuengirola},"Clase ejecutiva"
580724,cOoarva@viajes.cl,63352,"San Cristróbal de la Laguna",León,31,2773,188000,"Wizz Air","{Ávila,Benidorm}","Primera clase"
580798,guapva@viajes.cl,77979,Gijón,Mataró,42,1247,85000,"Singapore Airlines","{""Palma de Mallorca""}","Clase económica"
580988,alruca@viajes.cl,79995,"Dos Hermanas",Córdoba,7,3984,374000,"Alaska Airlines","{""Las Palmas de Gran Canaria"",Orense,Cuenta}","Primera clase"
580989,esteban919@viajes.cl,51848,Córdoba,Móstoles,32,860,149000,Ryanair,{},"Clase económica"
581004,stjepoba@viajes.cl,64243,"San Cristróbal de la Laguna","Molina de Segura",97,1062,58000,"Spirit Airlines",{},"Clase económica"
581026,samoqu@viajes.cl,35427,Zamora,Granollers,35,276,186000,"Turkish Airlines",{},"Clase ejecutiva"
581046,EduardogOelvez@viajes.cl,30456,irún#,PARLA!!!,73,4000,162000,Avianca,"{Móstoles,Palencia,""Palma de Mallorca"",""Roquetas de Mar"",Oviedo}","Primera clase"
581052,Lucasirizarry@viajes.cl,98353,Parla,Lugo,92,365,36000,EasyJet,{},"Clase económica"
581085,jomapuyOe@viajes.cl,79649,Salamanca,Albacete,56,2815,201000,KLM,{Salamanca},"Primera clase"
581120,caarli@viajes.cl,5460,Lorca,Mérida,20,4088,448000,"Singapore Airlines","{Ferrol,""Collado Villalba"",""Sanlúcar de Barrameda"",Almería}","Primera clase"
581180,GustavohernOendez@viajes.ceele,59534,Majadahonda,"San Sebastián",27,2394,159000,"Delta Air Lines","{""La Línea de la Concepción"",Toledo,Pontevedra}","Clase ejecutiva"
581181,Antonioalvarado@viajes.cl,94151,"San Sebastián",Zaragoza,44,3751,500000,"Turkish Airlines","{Ceuta,Inca}","Primera clase"
581188,jucatove@viajes.cl,89648,"Cerdañola del Vallés",Salamanca,93,1510,144000,"All Nippon Airways (ANA)",{},"Clase ejecutiva"
581198,srsopies@viajes.cl,82085,Ávila,BENALMáDENA!!!,29,133,182000,"Alaska Airlines",{},"Clase económica"
581199,marcela9572@viajes.cl,82947,Benalmádena,"Jerez de la Frontera",7,4159,377000,Avianca,"{Badajoz,Puertollano}","Primera clase"
581216,Sra.rocha@viajes.cl,63826,"Santa Lucía de Tirajana",Sagunto,3,2582,178000,Qantas,"{""Chiclana de la Frontera"",Ávila,Arrecife}","Clase ejecutiva"
581217,leticia9918@viajes.cl,55171,Sagunto,Alcorcón,1,2838,111000,"Ethiopian Airlines",{},"Clase ejecutiva"
581268,bemole@viajes.cl,71073,"san sebastián#","Castellón de la Plana",11,897,121000,Aeroméxico,{},"Clase económica"
581269,sr.6363@viajes.cl,40710,"Castellón de la Plana",Toledo,51,1786,109000,Aeroméxico,{},"Clase económica"
581335,yoapmi@viajes.cl,79960,"Alcalá de Henares","Chiclana de la Frontera",60,162,145000,EasyJet,{},"Clase ejecutiva"
581342,cldeca@viajes.cl,20850,"Chiclana de la Frontera",Barcelona,93,3020,134000,"Etihad Airways","{Vigo,""San Fernando"",Viladecans,""Molina de Segura""}","Primera clase"
581363,jorge9242@viajes.ceele,14563,Avilés,Linares,29,1067,43000,"British Airways","{""Roquetas de Mar""}","Clase económica"
581364,srgeanma@viajes.cl,71903,Linares,MáLAGA!!!,37,3335,312000,"Alaska Airlines",{Segovia},"Primera clase"
581411,RaOUldOevila@viajes.ceele,82228,Torrevieja,Alcoy,79,1281,126000,"Spirit Airlines",{},"Clase económica"
581440,elena1157@viajes.ceele,72214,Sagunto,"Santa Lucía de Tirajana",77,1958,113000,Emirates,{Gandía},"Clase económica"
581443,ramOIn5459@viajes.cl,4928,"Santa Lucía de Tirajana","Cerdañola del Vallés",10,2672,277000,"British Airways","{""Roquetas de Mar"",Vitoria}","Clase ejecutiva"
581461,femede@viajes.cl,30553,Rubí,"Cerdañola del Vallés",2,630,198000,"Frontier Airlines",{},"Clase económica"
581464,Sra.alonso@viajes.cl,58319,"Cerdañola del Vallés",Toledo,15,1033,145000,Aeroméxico,{Lérida},"Clase económica"
581492,Sr.carbajal@viajes.cl,1373,"Alcalá de Henares",Telde,79,3731,369000,"Qatar Airways","{Granollers,""Torrejón de Ardoz""}","Primera clase"
581493,Benitoalmanza@viajes.cl,59093,Telde,Badalona,41,3401,317000,"American Airlines","{Reus,Granollers,Cáceres}","Primera clase"
581521,AndrOoszamora@viajes.cl,65465,Motril,Arrecife,22,3360,217000,EasyJet,{Telde},"Primera clase"
581527,octavio5607@viajes.cl,19155,arrecife#,"Alcalá de Henares",57,3677,195000,Qantas,"{Reus,Marbella,Ceuta,Elche}","Primera clase"
581538,emilio4779@viajes.ceele,89159,córdoba#,Lorca,95,2224,250000,"Alaska Airlines","{Albacete,""Santa Coloma de Gramanet""}","Clase ejecutiva"
581547,sra.3223@viajes.cl,550,Jaén,Guadalajara,51,244,71000,"Air New Zealand",{},"Clase económica"
581548,JerOInimofernOendez@viajes.cl,49616,Mérida,x,x,x,68000,"Japan Airlines",x,"Clase económica"
581553,carlota3685@viajes.cl,67571,rubí#,Benalmádena,98,3165,160000,"All Nippon Airways (ANA)",x,"Primera clase"
581560,stmapata@viajes.ceele,24072,Segovia,Mérida,82,3181,156000,Qantas,{Valencia},"Clase ejecutiva"
581567,anluvasa@viajes.cl,17384,Mérida,Mérida,77,1054,79000,"Air New Zealand",{},"Clase económica"
581580,joluloor@viajes.cl,76193,Cartagena,Benidorm,21,3105,100000,"Ethiopian Airlines","{""Santiago de Compostela""}","Clase ejecutiva"
581582,Gabrielavera@viajes.cl,76238,"Santiago de Compostela","Palma de Mallorca",24,358,157000,"Etihad Airways",{},"Clase económica"
581591,AdOentrejo@viajes.cl,57272,Leganés,Gandía,35,3018,127000,"United Airlines","{Cuenta,Córdoba,Tarragona}","Clase ejecutiva"
581602,lusama@viajes.cl,35014,Burgos,Burgos,18,1798,191000,Avianca,{},"Clase económica"
581607,pablo4834@viajes.cl,98504,Burgos,"Mollet del Vallés",82,3622,188000,Avianca,"{""Palma de Mallorca"",Majadahonda}","Primera clase"
581637,luz1591@viajes.cl,10212,Barcelona,Ávila,100,2141,134000,"Air New Zealand",{Fuengirola},"Clase económica"
581679,samuel9685@viajes.cl,66680,Córdoba,Motril,19,4185,245000,EasyJet,"{Majadahonda,Jaén,Telde}","Primera clase"
581681,rosario2602@viajes.cl,8602,Motril,Motril,50,2004,166000,WestJet,{},"Clase económica"
