codigo_reserva,correo_empleado,numero_viaje,lugar_origen,lugar_llegada,capacidad,tiempo_estimado,precio_asiento,empresa
590453,lorenzo6412@viajes.cl,48224,Avilés,Málaga,90,2187,218000,"MÁV (Hungría)"
590459,MarOAaornelas@viajes.cl,85673,Puertollano,"Collado Villalba",39,3872,125000,"El Rápido Internacional"
590467,arturo2525@viajes.cl,62512,"Collado Villalba",Benalmádena,39,4151,75000,"Via Bariloche"
590471,Sr.pizarro@viajes.cl,82405,Benalmádena,Puertollano,32,171,21000,"Pullman Bus"
590478,Robertovanegas@viajes.cl,65381,Mérida,Getafe,28,3643,435000,"Etihad Airways"
590479,MOInicaledesma@viajes.cl,64399,Almería,"Ciudad Real",45,958,147000,"Primera Plus"
590480,Sergioramos@viajes.cl,52375,"Ciudad Real",Gecho,36,3409,54000,"EME Bus"
590494,gerardo2336@viajes.ceele,92853,Tarrasa,Sevilla,50,1239,118000,"CD (República Checa)"
590496,daniela9768@viajes.cl,36241,Granada,Fuenlabrada,41,1976,132000,"HŽ (Croacia)"
590498,caridad4308@viajes.cl,85065,"Santa Lucía de Tirajana","Collado Villalba",58,1710,52000,"Nederlandse Sp"
590499,gregorio7743@viajes.cl,85340,"Collado Villalba",TARRASA!!!,17,3509,160000,AVE
590504,marOAa5411@viajes.cl,87657,tarrasa#,PONTEVEDRA!!!,71,3903,295000,"ŽFBH (Bosnia y Herzegovina)"
590505,yoceba@viajes.cl,94650,"Roquetas de Mar","El Puerto de Santa María",46,741,180000,"Omnibus de México"
590506,sra.6064@viajes.cl,96833,"El Puerto de Santa María",LUGO!!!,46,490,145000,"Omnibus de México"
590507,Luzzepeda@viajes.cl,40332,Lugo,"Santa Cruz de Tenerife",50,2656,111000,"Omnibus de México"
590509,rosalia2341@viajes.cl,59172,Granollers,Ceuta,46,3254,106000,"Via Bariloche"
590510,joemdumo@viajes.cl,3638,Ceuta,Arrecife,39,2011,133000,Futura
590517,srlutrra@viajes.cl,6828,Arrecife,Estepona,39,3011,132000,Socibus
590518,Barbaragallardo@viajes.cl,73687,"Santiago de Compostela",Reus,54,785,127000,"American Airlines"
590524,vOAcaco@viajes.cl,552,reus#,Salamanca,22,1049,137000,"United Airlines"
590526,sra.2416@viajes.cl,64090,Ceuta,"Hospitalet de LLobregat",46,2377,94000,Chevallier
590530,Mayteguevara@viajes.cl,41493,Almería,"Las Palmas de Gran Canaria",77,1051,108000,"Nederlandse Sp"
590538,Sta.quesada@viajes.ceele,52194,"Las Palmas de Gran Canaria",Mijas,56,2648,244000,"VR (Finlandia)"
590539,daniel2268@viajes.cl,91876,Mijas,Leganés,25,2988,255000,Renfe
590545,cldeca@viajes.ceele,47686,"Santa Lucía de Tirajana",Palencia,52,713,58000,Italo
590551,Sr.saldivar@viajes.cl,81379,Palencia,Oviedo,88,828,128000,Eurostar
590552,mariana7382@viajes.cl,71984,Oviedo,Madrid,29,3910,347000,"ÖBB (Austria)"
590553,advisa@viajes.cl,93930,Benidorm,Baracaldo,34,3434,101000,"BDZ (Bulgaria)"
590554,Doroteavaldivia@viajes.cl,82731,"jerez de la frontera#",Cáceres,32,1296,x,"Singapore Airlines"
590555,frloll@viajes.cl,58650,Cáceres,Marbella,67,3700,200000,"Ethiopian Airlines"
590563,Claudiocuellar@viajes.cl,75785,Huelva,Pamplona,33,1208,80000,"NS International"
590568,SalvadorOevalos@viajes.cl,63003,Pamplona,Marbella,8,2021,177000,"CFR (Rumania)"
590569,ansete@viajes.ceele,18320,cuenta#,Alcoy,85,1172,145000,"NS International"
590570,joluamma@viajes.cl,87750,Barcelona,Leganés,40,837,191000,Futura
590571,Gilbertomontero@viajes.cl,54336,Fuengirola,Sevilla,45,787,101000,Lufthansa
590576,sra.6391@viajes.cl,4700,Sevilla,Ponferrada,20,2776,300000,"Frontier Airlines"
590583,AndrOoszamora@viajes.ceele,32745,Telde,ALCORCóN!!!,37,3385,171000,"Omnibus de México"
590584,MarcomarOAn@viajes.cl,5725,Ferrol,Paterna,56,4157,491000,"Singapore Airlines"
590588,sacuri@viajes.cl,31235,Paterna,Estepona,9,2015,116000,Qantas
590595,jocama@viajes.cl,40266,Estepona,Málaga,17,232,199000,Lufthansa
590606,sr.4316@viajes.cl,55097,Albacete,Arrecife,19,1439,111000,Trenitalia
590607,Susanaarmijo@viajes.cl,77312,Alcobendas,"ALCALá DE HENARES!!!",46,2237,280000,"ŽFBH (Bosnia y Herzegovina)"
590615,NormatOollez@viajes.cl,62268,"Alcalá de Henares",Palencia,72,785,93000,"ÖBB (Austria)"
590616,Mayteguevara@viajes.cl,33080,Tarrasa,Paterna,33,3195,76000,"Crucero del Norte"
590617,TimoteoguzmOen@viajes.ceele,74542,Paterna,Avilés,49,2886,142000,"Flecha Bus"
590618,srsasequ@viajes.cl,4149,Avilés,Ávila,49,4285,117000,Plusmar
590619,cOocoro@viajes.cl,27129,Inca,Benidorm,18,2737,290000,"Copa Airlines"
590620,teodoro7348@viajes.cl,55707,Benidorm,"La Línea de la Concepción",43,1340,40000,Lufthansa
590625,sra.3208@viajes.cl,24347,"La Línea de la Concepción",Mérida,34,677,165000,Qantas
590627,Sta.vallejo@viajes.cl,28804,Viladecans,Toledo,40,3483,151000,"Buses Ahumada"
590636,bernardo8297@viajes.cl,65500,"castellón de la plana#","SANLúCAR DE BARRAMEDA!!!",2,706,20000,"ŽFBH (Bosnia y Herzegovina)"
590638,srmaliva@viajes.cl,23346,vigo#,Ávila,60,776,132000,"ŽFBH (Bosnia y Herzegovina)"
590639,Lorenzorojas@viajes.cl,32177,Ávila,Albacete,10,3191,286000,"RZD (Rusia)"
590643,bernardo9219@viajes.cl,59209,Mijas,Avilés,50,4072,119000,Monbus
590644,Anaburgos@viajes.cl,15360,"Las Palmas de Gran Canaria",MIJAS!!!,46,1132,97000,Emirates
590651,srsubare@viajes.ceele,89623,Mijas,Granollers,23,4275,219000,"Wizz Air"
590654,Sr.segura@viajes.cl,96256,Salamanca,Estepona,41,1762,139000,Damas
590655,stlipeva@viajes.cl,46565,Estepona,Orense,45,2776,103000,"Condor Bus"
590658,sra.626@viajes.cl,14956,Orense,"EL PRAT DE LLOBREGAT!!!",50,1645,161000,ADO
590659,sara8283@viajes.cl,99981,"La Línea de la Concepción",Sabadell,33,1037,85000,Emirates
590660,Manuelavega@viajes.cl,13865,Burgos,Logroño,29,2843,221000,"ŽFBH (Bosnia y Herzegovina)"
590664,susana5596@viajes.cl,92980,Gandía,Oviedo,39,361,157000,"ZFBH (Bosnia y Herzegovina)"
590678,sta.325@viajes.cl,68496,Vigo,Avilés,29,4251,177000,"Air France"
590684,Sr.abeyta@viajes.cl,16273,Almería,"Cornellá de Llobregat",4,4299,257000,"ŽSSK (Eslovaquia)"
590685,sralsatr@viajes.cl,8032,Sabadell,"Talavera de la Reina",36,1060,94000,Futura
590692,rupoce@viajes.cl,31237,"Talavera de la Reina",Getafe,42,706,102000,Turbus
590693,Sra.concepciOIn@viajes.cl,76892,Baracaldo,TARRASA!!!,67,3163,336000,EasyJet
590696,jaime2469@viajes.cl,98341,Toledo,Parla,97,3386,194000,Renfe
590704,gosapo@viajes.cl,56544,Parla,Córdoba,29,2561,242000,Amtrak
590708,algaar@viajes.cl,10703,ponferrada#,"San Fernando",44,143,29000,ADO
590709,elpOeba@viajes.cl,1987,"San Fernando",Fuengirola,35,4107,133000,JetSur
590716,lozaco@viajes.cl,7678,Fuengirola,VITORIA!!!,47,2862,107000,Socibus
590717,Mayteanaya@viajes.ceele,11173,tarrasa#,GRANOLLERS!!!,33,1132,116000,Avanza
590719,mahuco@viajes.cl,15380,Granollers,"Santiago de Compostela",34,2511,78000,Monbus
590723,sr.7939@viajes.cl,14226,"Hospitalet de LLobregat",Oviedo,29,295,99000,"SNCB (Bélgica)"
590737,sthopaar@viajes.cl,20903,torremolinos#,Lérida,71,202,19000,Amtrak
590743,joedvamo@viajes.cl,688,Lérida,PAMPLONA!!!,58,4319,189000,"VR (Finlandia)"
590749,luz1591@viajes.cl,28111,"Dos Hermanas",Fuenlabrada,9,4188,154000,"Singapore Airlines"
590751,sra.7316@viajes.cl,46796,Fuenlabrada,"Pozuelo de Alarcón",77,3320,375000,Emirates
590752,mOInica8418@viajes.cl,22354,Oviedo,Jaén,43,3610,173000,"Flecha Bus"
590758,stsileor@viajes.cl,40597,Alicante,Vigo,99,300,54000,"Air France"
590762,DOoboraperales@viajes.cl,48083,Vigo,"Torrejón de Ardoz",71,1667,98000,WestJet
590768,gregorio5366@viajes.cl,18723,"San Fernando",Lérida,36,218,26000,Turbus
590769,cosOego@viajes.cl,93376,Cáceres,Leganés,65,3755,158000,"CD (República Checa)"
590771,anlurade@viajes.cl,96905,Leganés,"San Sebastían de los Reyes",39,3554,119000,Eurostar
590772,diana3398@viajes.ceele,65723,"San Sebastían de los Reyes","San Sebastían de los Reyes",73,4307,194000,"SNCB (Bélgica)"
590773,patricia1147@viajes.cl,42947,Fuenlabrada,"Santa Coloma de Gramanet",23,4155,435000,"Etihad Airways"
590779,Sra.santiago@viajes.cl,48014,Benalmádena,Almería,31,280,71000,"Omnibus de México"
590780,maricarmen9617@viajes.cl,66200,Almería,"Ciudad Real",42,3402,58000,"Primera Plus"
590781,adargOI@viajes.cl,29928,"Ciudad Real",Jaén,43,3857,185000,ADO
590782,hebOogo@viajes.cl,83901,"Cornellá de Llobregat",Palencia,20,1962,175000,"Southwest Airlines"
590787,fevepr@viajes.cl,49434,Logroño,Reus,42,3305,76000,Futura
590794,sancho9795@viajes.cl,32767,Reus,"Santa Coloma de Gramanet",50,2607,127000,Chevallier
590795,Yolandatrejo@viajes.cl,31834,"Santa Coloma de Gramanet",Majadahonda,45,2133,171000,JetSur
590800,locobr@viajes.cl,99629,Huelva,Algeciras,49,4105,74000,"ETN Turistar"
590809,srhojamo@viajes.cl,81282,Cádiz,Pontevedra,36,216,39000,"El Rápido Internacional"
590812,miguel8866@viajes.cl,78683,Torremolinos,Coslada,43,2706,89000,ADO
590813,leonor2699@viajes.ceele,79398,Alcobendas,"MOLLET DEL VALLéS!!!",38,1503,130000,Socibus
590844,mapame@viajes.cl,65757,Sabadell,"ROQUETAS DE MAR!!!",69,2769,196000,Iberia
590823,horacio2141@viajes.cl,48747,Zamora,Motril,66,3988,350000,"CFR (Rumania)"
590835,viOevgu@viajes.cl,81346,Gecho,Sabadell,72,1405,45000,"ŽFBH (Bosnia y Herzegovina)"
590836,Alfonsovalenzuela@viajes.ceele,475,Coslada,VITORIA!!!,48,3825,173000,JetSur
590837,capaba@viajes.ceele,96800,Vitoria,Manresa,35,1895,161000,Monbus
590838,Diegorobledo@viajes.cl,25301,Manresa,Ponferrada,31,1998,138000,Socibus
590845,algomu@viajes.cl,62577,Marbella,MIJAS!!!,37,4221,69000,Avanza
590847,sr.653@viajes.cl,71556,mijas#,BURGOS!!!,30,836,120000,"Pullman Bus"
590848,JesOUsmerino@viajes.cl,43953,Burgos,Granollers,43,1887,136000,"Buses Nilahue"
590849,joedflos@viajes.cl,65803,Huelva,Cádiz,6,3661,499000,EasyJet
590851,arsana@viajes.cl,67324,paterna#,Madrid,40,2323,115000,"Buses Nilahue"
590852,srloecal@viajes.cl,92850,algeciras#,BENALMáDENA!!!,80,3268,203000,JetBlue
590857,srdavech@viajes.cl,33856,Benalmádena,"El Prat de LLobregat",95,2667,160000,"Etihad Airways"
590860,sr.9680@viajes.cl,22597,"El Prat de LLobregat","Las Palmas de Gran Canaria",x,2195,82000,x
590867,tomOes2271@viajes.cl,74050,Mataró,Avilés,38,239,107000,Italo
590868,Barbaraolvera@viajes.cl,1199,Sagunto,"Santa Coloma de Gramanet",31,2899,134000,ADO
590869,ervesu@viajes.cl,46479,"Santa Coloma de Gramanet",Huelva,46,643,122000,Andesmar
590871,mOIdova@viajes.cl,46494,Getafe,"Santa Cruz de Tenerife",75,2594,184000,Thalys
590873,Micaelamedrano@viajes.cl,54802,"Santa Cruz de Tenerife",Benalmádena,58,2039,118000,"BDZ (Bulgaria)"
590876,Juangarza@viajes.cl,62935,León,Sevilla,35,1198,143000,"Omnibus de México"
590878,javier3509@viajes.cl,30352,Marbella,Oviedo,31,906,148000,FlixBus
590879,clara1840@viajes.cl,30540,Tarrasa,Manresa,39,2683,71000,Futura
590882,Sra.garrido@viajes.cl,56028,Manresa,"San Cristróbal de la Laguna",48,3400,143000,"Buses Ahumada"
590883,Sr.sanches@viajes.cl,69944,"San Cristróbal de la Laguna",Gecho,49,2355,119000,"Crucero del Norte"
590887,erOegco@viajes.cl,60863,Baracaldo,Linares,43,2086,127000,"Deutsche Bahn (DB)"
590893,Santiagocardona@viajes.cl,37367,Linares,"Palma de Mallorca",96,2186,250000,"CD (República Checa)"
590896,sodega@viajes.cl,26377,Albacete,Zamora,71,3911,496000,Vueling
590900,Isabelloera@viajes.cl,21143,Zamora,Getafe,95,502,162000,Qantas
590908,DorotearodrOAgez@viajes.cl,20836,"San Sebastián",Puertollano,53,3159,180000,"American Airlines"
590917,srdOocosa@viajes.cl,36663,Motril,Elche,55,604,173000,"Singapore Airlines"
590918,GilbertorincOIn@viajes.ceele,13615,Sagunto,VITORIA!!!,71,2471,152000,Thalys
590920,Lolacrespo@viajes.cl,61512,Marbella,Reus,40,1672,60000,"Via Bariloche"
590926,stcoarpr@viajes.cl,1001,Benidorm,Badajoz,38,2668,115000,"Buses Romani"
590927,cajice@viajes.cl,32955,Ferrol,Lugo,47,3277,134000,"El Rápido Internacional"
590928,david2165@viajes.cl,84276,Fuenlabrada,Valencia,49,287,24000,JetSur
590929,nicolOes418@viajes.cl,65405,Valencia,"San Fernando",47,1594,167000,"Buses Romani"
590934,clqume@viajes.cl,86634,Gecho,Baracaldo,35,1330,52000,JetBlue
590936,sr.3249@viajes.cl,43712,Baracaldo,Marbella,1,697,137000,"Air Canada"
590937,Luissisneros@viajes.cl,3934,Marbella,Badajoz,79,2159,155000,"Alaska Airlines"
590938,yoceba@viajes.cl,12318,Ferrol,Alcorcón,13,1455,157000,"NS International"
590939,Carmenescobedo@viajes.cl,47350,Alcorcón,"Palma de Mallorca",48,3037,351000,"Deutsche Bahn (DB)"
590940,Sr.medina@viajes.ceele,18754,"palma de mallorca#","Alcalá de Henares",74,1916,188000,"SJ (Suecia)"
590948,sobove@viajes.cl,99038,Móstoles,Barcelona,57,3196,168000,Thalys
590950,alsaal@viajes.cl,81137,"Pozuelo de Alarcón",Palencia,65,3419,290000,AVE
590959,Benitolugo@viajes.cl,97536,"Cornellá de Llobregat",PALENCIA!!!,26,2331,297000,"SNCB (Bélgica)"
590960,bemole@viajes.cl,57335,Palencia,Zamora,4,1853,76000,"SJ (Suecia)"
590964,rotema@viajes.cl,63240,Irún,Logroño,1,2640,227000,"ZFBH (Bosnia y Herzegovina)"
590972,clqume@viajes.ceele,80519,Logroño,FUENGIROLA!!!,50,529,54000,Eurostar
590986,sr.4355@viajes.cl,21694,Badalona,Linares,88,3326,135000,"Alaska Airlines"
590987,sofia1992@viajes.cl,3590,Lugo,"Pozuelo de Alarcón",29,3679,155000,"SNCB (Bélgica)"
590994,sta.7694@viajes.cl,44934,Badajoz,Málaga,44,1074,130000,"Estrella Roja"
590995,josOo3471@viajes.ceele,7206,Málaga,AVILéS!!!,34,1775,96000,"El Rápido Internacional"
590996,Barbaragallardo@viajes.cl,23781,"Alcalá de Henares",Santander,73,362,181000,KLM
590997,femual@viajes.cl,47391,Santander,"Dos Hermanas",67,1408,65000,"United Airlines"
590998,gutolo@viajes.cl,21572,"Dos Hermanas",Alcobendas,59,3222,199000,Avianca
590999,cristina1370@viajes.cl,71838,Móstoles,Granada,76,1300,84000,"SNCB (Bélgica)"
591000,pablo5674@viajes.cl,49110,Granada,"San Sebastián",43,2168,282000,"ÖBB (Austria)"
591008,AndrOoszaragoza@viajes.ceele,40072,"San Sebastián",Elda,58,739,115000,"CFR (Rumania)"
591012,magore@viajes.cl,57867,Elda,Bilbao,3,2318,233000,Amtrak
591013,vicente1876@viajes.cl,85696,bilbao#,Rubí,46,2833,223000,"MÁV (Hungría)"
591020,elpahi@viajes.ceele,39766,rubí#,Bilbao,95,1960,176000,"PKP (Polonia)"
591022,coesma@viajes.cl,66520,Alicante,Cartagena,43,4306,111000,ADO
591032,linama@viajes.cl,69486,Mérida,Inca,91,3575,164000,"CFR (Rumania)"
591033,stmacamo@viajes.cl,54010,Estepona,"San Sebastían de los Reyes",42,4207,122000,Chevallier
591035,JerOInimofernOendez@viajes.cl,30208,Algeciras,"Collado Villalba",42,1971,123000,Alsa
591040,sr.9835@viajes.cl,91943,Logroño,Getafe,88,2272,236000,"SJ (Suecia)"
591048,javier3469@viajes.cl,47633,Barcelona,Arrecife,42,2862,136000,Damas
591049,maarhe@viajes.cl,20317,arrecife#,Salamanca,30,2981,143000,"Via Bariloche"
591055,AndrOosdelao@viajes.cl,5255,Gandía,ARRECIFE!!!,50,878,155000,"Crucero del Norte"
591056,starvOera@viajes.cl,62853,Arrecife,ALBACETE!!!,33,4120,92000,Andesmar
591058,clemente8946@viajes.cl,56533,"El Prat de LLobregat",Reus,65,3062,245000,Lufthansa
591059,patricio723@viajes.cl,59219,Tarrasa,Badalona,31,2457,130000,"Via Bariloche"
591067,sra.6692@viajes.cl,51910,"Dos Hermanas","Dos Hermanas",41,516,91000,"Buses Nilahue"
591068,dizamo@viajes.cl,31441,"Dos Hermanas",Murcia,40,739,110000,"Buses Bio Bio"
591073,mamama@viajes.ceele,29026,murcia#,Lugo,48,151,28000,Plusmar
591074,evheca@viajes.cl,5330,x,"DOS HERMANAS!!!",38,2004,69000,"Air France"
591081,Lourdesreyes@viajes.cl,55843,"Dos Hermanas",Rivas-Vaciamadrid,79,2368,222000,"Air New Zealand"
591085,anmaan@viajes.cl,67337,Córdoba,"Sanlúcar de Barrameda",69,4199,374000,Amtrak
591088,Pedropelayo@viajes.cl,81012,"Sanlúcar de Barrameda","El Prat de LLobregat",56,674,103000,"NS International"
591101,srpaalme@viajes.cl,61272,Torremolinos,Motril,32,2005,77000,Chevallier
591105,Mariluaguirre@viajes.cl,31309,Motril,Reus,41,1291,190000,Monbus
591109,Catalinavillarreal@viajes.cl,13385,Reus,Vitoria,46,1396,191000,"Buses Nilahue"
591114,maeuzaza@viajes.ceele,4999,Orense,"Sanlúcar de Barrameda",17,2155,138000,"PKP (Polonia)"
591117,yoapmi@viajes.cl,35053,Córdoba,Marbella,71,1534,81000,"Qatar Airways"
591118,anita1298@viajes.ceele,69753,"Santa Coloma de Gramanet",GANDíA!!!,25,3225,107000,Vueling
591126,fernando4948@viajes.cl,96939,gandía#,Madrid,57,1395,114000,"Wizz Air"
591133,esteban919@viajes.cl,3299,Badajoz,"El Ejido",31,1759,72000,Alsa
591134,Jaimereyes@viajes.cl,69826,"el ejido#","El Prat de LLobregat",45,3433,160000,BoltBus
591140,vicente6381@viajes.cl,27847,"San Cristróbal de la Laguna",Badajoz,89,2566,88000,Qantas
591146,marOAa7069@viajes.cl,61605,Badajoz,"Dos Hermanas",99,2816,236000,"Air Canada"
591147,Alfredocardona@viajes.cl,42019,Estepona,Santander,57,3145,300000,"ŽFBH (Bosnia y Herzegovina)"
591148,Soniaorellana@viajes.cl,22637,Lérida,"Santa Lucía de Tirajana",48,3633,159000,Megabus
591149,Jorgeferrer@viajes.cl,21061,"Santa Lucía de Tirajana","La Coruña",39,3707,62000,Futura
591150,sra.2416@viajes.cl,51271,"Chiclana de la Frontera","CASTELLóN DE LA PLANA!!!",37,3945,145000,Futura
591151,srguzaze@viajes.cl,79353,Sagunto,"Alcalá de Guadaira",14,863,125000,"All Nippon Airways (ANA)"
591152,Emiliomontez@viajes.cl,59494,"Cornellá de Llobregat",Telde,5,3064,279000,"SNCB (Bélgica)"
591158,maorsu@viajes.cl,55748,Telde,Alicante,1,1072,66000,"ZS (Eslovenia)"
591159,sta.893@viajes.cl,81185,Torremolinos,BARACALDO!!!,75,627,191000,"CP (Portugal)"
591161,AnitagarcOAa@viajes.cl,3497,Leganés,Puertollano,1,2972,312000,Iberia
591164,AndreajesOUs@viajes.ceele,5495,linares#,INCA!!!,80,2623,170000,"CFR (Rumania)"
591166,marOAa2003@viajes.cl,25082,Orihuela,Rivas-Vaciamadrid,45,2842,118000,Andesmar
591175,crhegu@viajes.cl,29844,Burgos,"Las Palmas de Gran Canaria",30,948,200000,Megabus
591176,raurca@viajes.cl,60772,"Las Palmas de Gran Canaria",Alcobendas,45,1275,62000,"Condor Bus"
591180,marcela9572@viajes.cl,73601,"Santa Cruz de Tenerife",Pamplona,32,1422,118000,"VRZ (Croacia)"
591187,paququ@viajes.cl,31753,Lorca,Avilés,7,3404,164000,Vueling
591189,Sr.tello@viajes.cl,66461,"Talavera de la Reina",Gerona,68,683,135000,JetBlue
591190,elcago@viajes.cl,84790,Rivas-Vaciamadrid,Vitoria,51,2260,93000,"BDZ (Bulgaria)"
591195,Yolandasauceda@viajes.cl,93307,Santander,GECHO!!!,48,2766,107000,Megabus
591203,sra.613@viajes.cl,98902,Gecho,Fuenlabrada,43,1145,124000,"Pullman Bus"
591211,dialsa@viajes.cl,76621,Alcobendas,Segovia,73,2894,154000,"British Airways"
591212,viOevgu@viajes.cl,43320,Segovia,"Mollet del Vallés",61,3300,240000,"Frontier Airlines"
591213,sra.1143@viajes.cl,20622,Alicante,Lorca,79,2890,248000,"NSB (Noruega)"
591215,OIscar4225@viajes.ceele,88191,Madrid,Torrevieja,46,2128,190000,Greyhound
591221,Santiagocardona@viajes.cl,78590,"San Cristróbal de la Laguna",Ávila,42,3229,190000,"Buses Ahumada"
591222,adriana7844@viajes.ceele,85518,Ávila,Baracaldo,34,2804,91000,"Flecha Bus"
591223,majoalav@viajes.cl,29425,gecho#,"Dos Hermanas",x,1772,107000,"HŽ (Croacia)"
591231,sr.7950@viajes.cl,32978,"Cornellá de Llobregat",Estepona,4,3209,330000,WestJet
591232,samave@viajes.cl,13828,Estepona,Algeciras,19,4127,465000,"All Nippon Airways (ANA)"
591233,Gabrielavera@viajes.cl,19237,Algeciras,Gijón,47,274,192000,"Frontier Airlines"
591234,Lolavillarreal@viajes.cl,36105,Elche,"CHICLANA DE LA FRONTERA!!!",18,654,76000,"ZSSK (Eslovaquia)"
591236,agustOAn7570@viajes.cl,30479,"La Coruña",Rivas-Vaciamadrid,40,4253,324000,"Japan Airlines"
591242,stjumoba@viajes.cl,94912,Rivas-Vaciamadrid,Madrid,50,1450,127000,JetBlue
591246,sr.178@viajes.cl,57982,Valencia,Cartagena,42,341,172000,"CD (República Checa)"
591247,nobece@viajes.cl,29545,"Cornellá de Llobregat",Getafe,52,221,26000,"Singapore Airlines"
591249,Marianovega@viajes.cl,10127,Getafe,Cuenta,15,4064,315000,KLM
591250,Sr.saldivar@viajes.cl,30026,Cuenta,Torrevieja,94,1663,93000,"Etihad Airways"
591258,Sr.badillo@viajes.cl,42546,Tarrasa,"Las Palmas de Gran Canaria",43,588,131000,Andesmar
591259,srfegaro@viajes.cl,5665,"Las Palmas de Gran Canaria",Inca,46,1443,137000,"ETN Turistar"
591267,andrOos1126@viajes.cl,13187,Baracaldo,Manresa,70,681,190000,Renfe
591275,simapa@viajes.cl,45721,Manresa,VALENCIA!!!,85,3721,400000,"NSB (Noruega)"
591276,Bernardoalicea@viajes.cl,71030,Linares,Benalmádena,37,3192,317000,"Delta Air Lines"
591277,Sra.godoy@viajes.cl,86675,Benalmádena,Fuengirola,75,3545,183000,"Air Canada"
591279,rebeca1767@viajes.ceele,91850,Fuengirola,"Talavera de la Reina",47,2071,94000,"Air France"
591280,Sr.rivera@viajes.ceele,54154,Linares,"Cerdañola del Vallés",15,3434,150000,"CFR (Rumania)"
591281,Homerooquendo@viajes.cl,57715,Lorca,Rivas-Vaciamadrid,62,732,94000,"Nederlandse Sp"
591287,marOAa9219@viajes.cl,12429,Móstoles,Rivas-Vaciamadrid,38,436,58000,Andesmar
591290,srsasequ@viajes.cl,2586,Rivas-Vaciamadrid,Granollers,43,3064,169000,Andesmar
591291,ansete@viajes.cl,58067,Arrecife,"Torrejón de Ardoz",33,3573,57000,"Omnibus de México"
591300,javier8506@viajes.cl,36687,Gijón,Cartagena,36,2808,159000,"Crucero del Norte"
591306,coesma@viajes.cl,74559,Vitoria,Valdemoro,62,2391,159000,Ryanair
591309,alejandra9569@viajes.cl,69897,"El Puerto de Santa María",Paterna,33,4091,482000,"Qatar Airways"
591314,stsaalre@viajes.cl,3447,Paterna,VIGO!!!,28,2232,127000,"Etihad Airways"
591318,coesma@viajes.cl,16126,Mataró,Elche,50,3390,59000,Andesmar
591319,pedro4478@viajes.cl,57707,alcorcón#,Alcoy,41,1523,110000,"EME Bus"
591322,ana4570@viajes.cl,60765,Alcoy,"Las Palmas de Gran Canaria",37,936,79000,"Buses Ahumada"
591323,susana1494@viajes.cl,29457,Marbella,Manresa,39,1152,62000,"ETN Turistar"
591324,Mercedesriojas@viajes.cl,39384,Manresa,Elche,32,1279,125000,Avanza
591325,jopiro@viajes.cl,25432,Elche,Burgos,41,428,73000,Damas
591327,rafael3104@viajes.cl,93679,Valencia,Sagunto,63,2921,119000,"MÁV (Hungría)"
591328,david2165@viajes.cl,78666,"Alcalá de Guadaira","El Puerto de Santa María",100,1277,40000,"BDZ (Bulgaria)"
591334,tegrro@viajes.cl,27054,"El Puerto de Santa María",Gijón,69,3033,370000,Amtrak
591336,stfrraca@viajes.ceele,10544,Madrid,Elche,32,675,136000,"Pullman Bus"
591338,joagro@viajes.cl,12442,Orense,Alcobendas,40,1729,175000,Socibus
591341,CristiangarcOAa@viajes.cl,2740,Sabadell,"La Línea de la Concepción",32,2037,117000,"HŽ (Croacia)"
591344,alfredo7300@viajes.cl,33971,"La Línea de la Concepción",Salamanca,31,1245,122000,"ZFBH (Bosnia y Herzegovina)"
